id,lon,lat,country
KENL,-89.09,38.5095,USA
KEMV,-77.485,36.6858,USA
KEMM,-110.555,41.8224,USA
KELO,-91.8371,47.8287,USA
KELK,-99.3926,35.4261,USA
KEKX,-85.9204,37.6924,USA
KEKM,-86.0,41.7222,USA
KEKE,-91.5702,28.4971,
KEIK,-105.05,40.0117,USA
KEHY,-106.459,41.725,USA
KEHA,-101.88,37.0011,USA
KEGV,-89.267,45.9309,USA
KEGT,-97.3901,37.3251,USA
KEFT,-89.5931,42.6196,USA
KEFK,-72.2296,44.8886,USA
KEDU,-121.788,38.53,USA
KEDJ,-83.8142,40.3714,USA
KEDC,-97.5621,30.3926,USA
KECS,-104.312,43.8845,USA
KEBG,-98.1255,26.4433,USA
KEBA,-82.8121,34.0957,USA
KEAN,-104.939,42.0563,USA
KE77,-110.647,32.634,USA
KE57,-102.843,32.976,USA
KE42,-101.194,36.2193,USA
KE41,-101.473,31.1945,USA
KE38,-103.68,30.3851,USA
KE16,-121.598,37.0797,USA
KE11,-102.528,32.3281,USA
KDZJ,-84.0014,34.8552,USA
KDZB,-98.3574,30.521,USA
KDYT,-92.0438,46.7231,USA
KDYB,-80.28,33.062,USA
KDYA,-87.9504,32.4641,USA
KDXX,-96.1789,44.9839,USA
KDWX,-107.5,41.037,USA
KDWA,-121.854,38.5803,USA
KDVO,-122.555,38.1417,USA
KDUX,-102.009,35.8608,USA
KDUH,-83.6493,41.7375,USA
KDUC,-97.9616,34.4778,USA
KDUA,-96.3967,33.9427,USA
KDTL,-95.8857,46.8286,USA
KDTA,-112.504,39.3879,USA
KDRP,-90.8246,35.1213,USA
KDRM,-83.743,46.009,USA
KDRI,-93.3359,30.8344,USA
KDQH,-82.8609,31.4739,USA
KDNV,-87.5897,40.2032,USA
KDNS,-95.38,41.9842,USA
KDNN,-84.8733,34.727,USA
KDNA,-106.694,31.875,USA
KDLZ,-83.114,40.281,USA
KDLL,-89.7736,43.5236,USA
KDKX,-83.8717,35.9658,USA
KDKR,-95.4039,31.3097,USA
KDKB,-88.7066,41.9338,USA
KDEH,-91.7433,43.2755,USA
KDED,-81.286,29.075,USA
KDCY,-87.1314,38.6953,USA
KDCM,-81.1987,34.7908,USA
KDBN,-82.9855,32.5632,USA
KD95,-83.2702,43.0675,USA
KD73,-83.6948,33.7826,USA
KD60,-102.898,48.3834,USA
KD57,-101.864,46.814,USA
KD50,-103.296,48.9248,USA
KD39,-94.9308,45.7057,USA
KD25,-89.88,46.1203,USA
KD09,-100.417,48.83,USA
KCZT,-99.8192,28.5204,USA
KCZL,-84.936,34.45,USA
KCYD,-89.2228,28.1694,
KCXU,-84.2358,31.2141,USA
KCXP,-119.732,39.1905,USA
KCXE,-78.5027,36.7923,USA
KCWC,-98.4914,33.8629,USA
KCVX,-85.2689,45.304,USA
KCVH,-121.41,36.8919,USA
KCVC,-83.8482,33.6312,USA
KCVB,-98.8497,29.343,USA
KCUL,-88.1212,38.0887,USA
KCUH,-96.768,35.949,USA
KCTJ,-85.1538,33.6313,USA
KCSQ,-94.361,41.0188,USA
KCSB,-100.162,40.307,USA
KCRX,-88.6071,34.9209,USA
KCQW,-79.9622,34.7128,USA
KCQF,-87.8749,30.4618,USA
KCQB,-96.8187,35.7223,USA
KCPW,-106.804,37.464,USA
KCPU,-120.645,38.1445,USA
KCPT,-97.435,32.3526,USA
KCPP,-83.1401,33.5991,USA
KCPK,-76.3264,36.6631,USA
KCOQ,-92.5034,46.6986,USA
KCOM,-99.4058,31.8415,USA
KCNI,-84.424,34.31,USA
KCNC,-93.3608,41.0185,USA
KCNB,-96.2623,44.7297,USA
KCMR,-112.197,35.3016,USA
KCMD,-86.8583,34.2722,USA
KCLW,-82.7563,27.9741,USA
KCLT,-80.9543,35.2225,USA
KCLS,-122.986,46.6774,USA
KCLK,-98.9336,35.5381,USA
KCLI,-88.7313,44.6152,USA
KCKZ,-75.2953,40.3864,USA
KCKP,-95.5538,42.7304,USA
KCKN,-96.6201,47.8404,USA
KCKI,-79.8567,33.7187,USA
KCKF,-83.7739,31.9889,USA
KCKC,-90.3864,47.8366,USA
KCJR,-77.8574,38.5261,USA
KCIR,-89.2232,37.0639,USA
KCIN,-94.7888,42.0444,USA
KCHK,-97.9709,35.0927,USA
KCGC,-82.5741,28.866,USA
KCFS,-83.4428,43.4624,USA
KCFJ,-86.9148,39.9767,USA
KCFE,-93.846,45.1601,USA
KCFD,-96.3347,30.7171,USA
KCEY,-88.372,36.664,USA
KCDN,-80.5636,34.2815,USA
KCDI,-81.577,39.976,USA
KCDH,-92.765,33.619,USA
KCDA,-72.0191,44.5677,USA
KCCY,-92.6132,43.073,USA
KCCU,-106.152,39.475,USA
KCCO,-84.7713,33.3107,USA
KCCB,-117.685,34.1118,USA
KCBK,-101.051,39.4301,USA
KCBG,-93.264,45.557,USA
KCBF,-95.7604,41.2611,USA
KCAV,-93.7592,42.743,USA
KCAD,-85.4207,44.2785,USA
KC83,-121.624,37.8276,USA
KC75,-89.3886,41.0231,USA
KC65,-86.2998,41.3636,USA
KC35,-89.9809,43.5261,USA
KC29,-89.5312,43.1153,USA
KC09,-88.4152,41.4317,USA
KC08,-105.373,38.0138,USA
KC07,-106.699,40.3544,USA
KBYY,-95.8584,28.9717,USA
KBYL,-84.2013,36.7954,USA
KBXK,-112.688,33.4178,USA
KBXA,-89.8627,30.8104,USA
KBWW,-103.296,46.1656,USA
KBWP,-96.6046,46.2444,USA
KBWD,-98.9522,31.7898,USA
KBVU,-114.863,35.9489,USA
KBVS,-122.419,48.4696,USA
KBVN,-98.0546,41.7301,USA
KBUU,-88.308,42.6908,USA
KBTN,-97.7457,45.8186,USA
KBTA,-96.109,41.415,USA
KBRY,-85.5011,37.8079,USA
KBRG,-106.833,34.6477,USA
KBQP,-91.8793,32.7583,USA
KBQK,-81.4754,31.2567,USA
KBPG,-101.525,32.2097,USA
KBPC,-101.027,35.8913,USA
KBNW,-93.8486,42.0486,USA
KBNL,-81.387,33.2601,USA
KBMT,-94.2155,30.0686,USA
KBMC,-112.06,41.5463,USA
KBKN,-97.3479,36.7431,USA
KBKD,-98.8931,32.7206,USA
KBJI,-94.9279,47.5076,USA
KBIJ,-84.8939,31.4,USA
KBHC,-82.3902,31.712,USA
KBGF,-86.0678,35.174,USA
KBGE,-84.6344,30.9709,USA
KBFA,-84.924,45.166,USA
KBEC,-97.215,37.694,USA
KBEA,-97.7953,28.3692,USA
KBDU,-105.227,40.0377,USA
KBDN,-121.198,44.1006,USA
KBDH,-95.1258,45.1111,USA
KBDG,-109.481,37.587,USA
KBCK,-90.85,44.2499,USA
KBCB,-80.4127,37.208,USA
KBBP,-79.7354,34.6228,USA
KBBD,-99.3229,31.1766,USA
KBBB,-95.6469,45.331,USA
KBAX,-82.9828,43.7774,USA
KBAM,-116.872,40.6048,USA
KBAC,-98.0179,46.9419,USA
KAZE,-82.6454,31.8792,USA
KAZC,-113.013,36.959,USA
KAYS,-82.4014,31.2466,USA
KAXX,-105.29,36.422,USA
KAXV,-84.2929,40.4959,USA
KAXS,-99.3402,34.6963,USA
KAXA,-94.2723,43.0796,USA
KAWG,-91.6746,41.2749,USA
KAVK,-98.6724,36.7765,USA
KAVC,-78.0523,36.6854,USA
KAUN,-121.087,38.9553,USA
KAUM,-92.9321,43.6688,USA
KAUH,-97.9974,40.8966,USA
KATS,-104.464,32.8524,USA
KATP,-90.0269,27.1956,
KATA,-94.1937,33.1017,USA
KASW,-85.842,41.274,USA
KASN,-86.0519,33.569,USA
KASL,-94.3066,32.5207,USA
KARW,-80.6335,32.4104,USA
KAQX,-81.271,32.9941,USA
KAQO,-98.6608,30.7873,USA
KAPY,-99.249,26.969,USA
KANW,-99.9984,42.5748,USA
KANQ,-85.0852,41.6404,USA
KANK,-106.049,38.538,USA
KAMN,-84.6871,43.3209,USA
KALX,-85.964,32.916,USA
KALM,-105.994,32.8351,USA
KAJR,-83.5519,34.5006,USA
KAJG,-87.7251,38.6093,USA
KAIT,-93.6754,46.5483,USA
KAIO,-95.0465,41.4059,USA
KAIK,-81.6821,33.651,USA
KAIG,-89.1115,45.1566,USA
KAHQ,-96.594,41.241,USA
KAGO,-93.2154,33.2266,USA
KAGI,-92.4434,27.5461,
KAFO,-110.944,42.7139,USA
KAFK,-95.8635,40.6065,USA
KAEL,-93.3722,43.6823,USA
KAEJ,-106.121,38.8116,USA
KADU,-94.9204,41.6993,USA
KADT,-101.045,39.8401,USA
KADH,-96.6701,34.8021,USA
KADC,-95.2135,46.4502,USA
KACQ,-93.5535,44.0702,USA
KACP,-92.687,30.7469,USA
KACJ,-84.1841,32.1106,USA
KACB,-85.2022,44.9867,USA
KAAS,-85.3151,37.3569,USA
KAAA,-89.339,40.1584,USA
KA39,-111.922,32.9875,USA
K9V9,-99.3163,43.7653,USA
K9S9,-119.686,45.4551,USA
K9MN,-92.4829,44.0198,USA
K9D7,-99.2346,48.4816,USA
K9A5,-85.2899,34.6846,USA
K96D,-97.9053,48.9402,USA
K8W2,-78.7083,38.6554,USA
K8V7,-102.619,37.4547,USA
K8T6,-98.1174,28.3656,USA
K8B0,-70.6624,44.99,USA
K8A3,-85.3061,36.4164,USA
K8A0,-86.2481,34.2316,USA
K82V,-104.129,41.151,USA
K82C,-90.1345,43.8385,USA
K81R,-98.7154,31.2321,USA
K7W4,-77.7453,37.9667,USA
K7L2,-100.245,46.219,USA
K7BM,-106.219,38.799,USA
K79S,-110.636,47.845,USA
K77S,-123.006,43.9324,USA
K74V,-110.05,40.2799,USA
K6S2,-124.11,43.9838,USA
K6S0,-109.974,45.8063,USA
K6I2,-85.2418,37.6352,USA
K6B9,-76.4428,42.9141,USA
K6A2,-84.275,33.227,USA
K6A1,-84.247,32.5733,USA
K66R,-96.5137,29.6382,USA
K65S,-116.293,48.7255,USA
K63S,-117.884,48.544,USA
K60R,-96.113,30.368,USA
K5T9,-100.516,28.8568,USA
K5SM,-107.38,39.426,USA
K5R8,-93.4696,30.4368,USA
K5H4,-99.9346,47.7906,USA
K5C1,-98.6964,29.7267,USA
K57C,-88.3655,42.7971,USA
K54J,-86.1542,30.7312,USA
K54A,-82.2468,26.8601,USA
K4V1,-104.788,37.6941,USA
K4V0,-108.762,40.0956,USA
K4S2,-121.535,45.6746,USA
K4S1,-124.426,42.4161,
K4R5,-90.7559,46.7887,USA
K4O4,-94.8546,33.9133,USA
K4M9,-90.647,36.404,USA
K4I3,-82.5201,40.3268,USA
K4F2,-94.2976,32.18,USA
K4BM,-105.514,39.05,USA
K4B8,-72.865,41.69,USA
K4A9,-85.717,34.4759,USA
K4A6,-86.006,34.688,USA
K49B,-103.38,44.4284,USA
K49A,-84.5271,34.6301,USA
K48I,-80.649,38.684,USA
K48A,-83.2785,32.3993,USA
K46U,-111.037,43.181,USA
K46D,-99.1479,47.4509,USA
K42J,-82.05,29.844,USA
K42A,-91.8287,36.0713,USA
K40U,-109.678,40.986,USA
K3T5,-96.9478,29.9064,USA
K3S8,-123.388,42.51,USA
K3R7,-92.6759,30.2426,USA
K3N8,-95.928,47.26,USA
K3LF,-89.6742,39.1605,USA
K3L4,-92.804,29.8,USA
K3K3,-101.75,37.9988,USA
K3F3,-93.7641,32.0718,USA
K36K,-101.255,37.9707,USA
K35A,-81.6421,34.6849,USA
K2V5,-102.241,40.1,USA
K2R9,-97.8676,28.8267,USA
K2R2,-86.4732,39.7511,USA
K2P2,-86.924,45.388,USA
K2M8,-89.931,35.276,USA
K2M2,-87.2611,35.2372,USA
K2J9,-84.555,30.5987,USA
K2J5,-81.9664,32.8913,USA
K2IS,-81.0528,26.739,USA
K2I0,-87.3977,37.3582,USA
K2G9,-79.0158,40.0401,USA
K2G2,-80.7,40.359,USA
K2D5,-98.083,46.1739,USA
K2C8,-97.6297,48.7838,USA
K2A0,-84.9322,35.4817,USA
K28J,-81.6918,29.6602,USA
K27K,-84.4336,38.239,USA
K24J,-83.0226,30.299,USA
K22N,-75.7647,40.8116,USA
K21D,-92.8549,45.0002,USA
K20V,-106.374,40.0563,USA
K1V6,-105.105,38.4256,USA
K1U7,-111.337,42.252,USA
K1S5,-119.974,46.3288,USA
K1R8,-87.8184,30.8691,USA
K1R7,-90.4072,31.6057,USA
K1P1,-71.756,43.7771,USA
K1M5,-86.478,36.5956,USA
K1K8,-95.012,36.543,USA
K1H2,-88.5293,39.0712,USA
K1F0,-97.1242,34.1508,USA
K1D8,-98.529,44.86,USA
K1D1,-96.566,45.231,USA
K1A9,-86.5098,32.4374,USA
K1A6,-83.7369,36.6087,USA
K19S,-100.834,37.496,USA
K18H,-92.0333,26.1283,
K18A,-83.1316,34.3418,USA
K17J,-84.8794,31.0038,USA
K15M,-88.1676,34.7745,USA
K14Y,-94.8727,45.9017,USA
K13K,-96.2929,37.8519,USA
K10U,-116.182,41.953,USA
K10G,-81.9531,40.5357,USA
K0VG,-83.2147,36.6576,USA
K0V4,-79.0171,37.1399,USA
K0S9,-122.812,48.0554,USA
K0R4,-91.5098,31.5637,USA
K0R0,-89.8159,31.2969,USA
K0F2,-97.7735,33.6011,USA
K0E0,-105.996,34.9837,USA
K0D8,-99.954,44.989,USA
K0CO,-105.764,39.794,USA
K0A9,-82.1768,36.3711,USA
K0A0,-106.967,32.99,USA
K06D,-99.6217,48.8821,USA
K06C,-88.1091,41.9924,USA
K05U,-116.006,39.6015,USA
K04W,-92.8991,46.0244,USA
K04V,-106.17,38.099,USA
K00U,-107.661,45.7453,USA
PAMB,-159.05,58.986,USA
PADK,-176.644,51.881,USA
KSJT,-100.495,31.3517,USA
KGGP,-86.3673,40.7127,USA
KCLL,-96.3631,30.5912,USA
KCDD,-92.4748,48.2601,USA
K2V6,-102.713,40.1047,USA
CYYW,-88.912,50.296,CAN
KXVG,-94.206,46.9942,USA
KOWA,-93.2569,44.1191,USA
KOTM,-92.4445,41.1008,USA
KORB,-92.8538,48.0171,USA
KFOZ,-93.6533,47.7832,USA
KETH,-96.5461,45.7828,USA
KDVP,-95.781,43.9906,USA
KC99,-105.553,39.869,USA
KAQP,-96.0041,45.2249,USA
CYTS,-81.378,48.568,CAN
KAFF,-104.816,38.971,USA
KACK,-70.0589,41.2541,USA
ETNG,6.032,50.964,NLD
CYLH,-87.936,52.196,CAN
YBCS,145.745,-16.874,AUS
RKTU,127.499,36.717,KOR
RKTE,127.5,36.568,KOR
RJOS,134.609,34.132,JPN
KSGJ,-81.341,29.9592,USA
KPOE,-93.194,31.047,USA
KPAH,-88.7793,37.0652,USA
KM19,-91.1735,35.643,USA
FAPE,25.617,-33.985,ZAF
ZYTX,123.485,41.639,CHN
ZYTL,121.556,38.961,CHN
ZWWW,87.474,43.907,CHN
ZSSS,121.337,31.209,CHN
ZSPD,121.8,31.146,
ZSHC,120.434,30.229,CHN
ZMCK,106.822,47.651,MNG
ZGGG,113.307,23.392,CHN
ZBYN,112.628,37.747,CHN
ZBTJ,117.346,39.124,CHN
ZBAD,116.412,39.501,CHN
ZBAA,116.603,40.082,CHN
YWLM,151.836,-32.794,AUS
YSSY,151.173,-33.946,AUS
YSRI,150.777,-33.601,AUS
YSNF,167.941,-29.039,NFK
YPPH,115.976,-31.927,AUS
YPGV,136.82,-12.274,AUS
YPAD,138.52,-34.952,AUS
YMLT,147.213,-41.544,AUS
YMHB,147.503,-42.834,AUS
YCFS,153.119,-30.317,
YBWW,151.793,-27.558,AUS
YBMA,139.488,-20.678,AUS
YBHM,148.949,-20.357,
WSSS,103.982,1.368,SGP
WMKP,100.277,5.297,MYS
WMKK,101.714,2.747,MYS
WIPP,104.7,-2.898,IDN
WIOO,109.404,-0.151,IDN
WIMM,98.874,3.636,IDN
WILL,105.179,-5.242,IDN
WIII,106.659,-6.125,IDN
WIEE,100.283,-0.783,IDN
WIDN,104.532,0.923,IDN
WIDD,104.119,1.121,IDN
WIBB,101.445,0.461,IDN
WBSB,114.928,4.944,BRN
WBKK,116.051,5.937,
WBGG,110.34,1.484,MYS
WAYY,136.887,-4.528,IDN
WATT,123.671,-10.172,IDN
WARR,112.787,-7.38,IDN
WAPP,128.089,-3.71,
WAOO,114.759,-3.44,IDN
WAMM,124.926,1.541,IDN
WALL,116.894,-1.268,
WAJJ,140.514,-2.573,IDN
WAHS,110.375,-6.973,
WADL,116.277,-8.757,IDN
WADD,115.167,-8.748,
WAAA,119.554,-5.062,IDN
VYYY,96.137,16.906,MMR
VVVD,107.414,21.118,VNM
VVTS,106.667,10.817,VNM
VVPQ,103.995,10.169,VNM
VVPB,107.699,16.399,VNM
VVNB,105.805,21.218,VNM
VVDN,108.199,16.044,VNM
VVCR,109.219,11.998,
VVCI,106.727,20.823,VNM
VTSS,100.393,6.933,THA
VTSP,98.308,8.105,THA
VTCC,98.963,18.771,THA
VTBU,101.001,12.68,THA
VTBS,100.767,13.686,THA
VTBD,100.607,13.913,THA
VOVZ,83.228,17.722,IND
VOTV,76.919,8.484,IND
VOTR,78.71,10.765,IND
VOMM,80.18,12.994,IND
VOML,74.89,12.961,IND
VOKN,75.547,11.917,IND
VOHS,78.429,17.233,IND
VOGA,73.8631,15.7426,IND
VOCL,75.955,11.137,IND
VOCB,77.043,11.03,IND
VOBL,77.704,13.205,IND
VOBG,77.663,12.949,IND
VNKT,85.359,27.697,NPL
VMMC,113.596,22.141,
VILK,80.889,26.761,IND
VIJP,75.812,26.824,IND
VIDP,77.117,28.567,IND
VIAR,74.801,31.707,IND
VHHH,113.922,22.309,
VGHS,90.4,23.846,BGD
VERP,81.738,21.182,IND
VEPT,85.088,25.591,IND
VEGT,91.587,26.107,IND
VECC,88.445,22.651,IND
VEBS,85.818,20.244,IND
VEBN,82.859,25.452,IND
VDSV,103.637,10.582,KHM
VDSA,104.225,13.371,KHM
VANP,79.055,21.089,IND
VAID,75.801,22.722,IND
VABB,72.859,19.1,IND
VAAH,72.635,23.077,IND
UWWW,50.163,53.509,RUS
UWUU,55.87,54.57,RUS
UWSG,46.171,51.713,RUS
UWPS,45.203,54.116,RUS
UWOO,55.457,51.795,RUS
UWLL,48.236,54.274,RUS
UWKS,47.347,56.09,RUS
UWKE,52.1,55.566,RUS
UWKD,49.275,55.61,RUS
UWGG,43.786,56.225,RUS
UUWW,37.261,55.592,RUS
UUOO,39.228,51.814,RUS
UUOL,39.534,52.702,RUS
UUOK,36.297,51.751,RUS
UUOB,36.59,50.644,RUS
UUEE,37.415,55.973,RUS
UUDL,40.157,57.561,RUS
UUDD,37.906,55.409,RUS
UUBW,38.15,55.553,RUS
UUBC,36.37,54.552,RUS
UTTT,69.281,41.258,UZB
UTST,67.318,37.287,UZB
UTSS,66.974,39.7,UZB
UTSK,65.773,38.804,UZB
UTSB,64.483,39.775,UZB
UTSA,65.167,40.116,UZB
UTNU,60.642,41.584,UZB
UTNN,59.623,42.488,UZB
UTFN,71.573,40.983,UZB
UTFF,71.745,40.356,UZB
UTDT,68.865,37.866,TJK
UTDL,69.695,40.215,TJK
UTDK,69.805,37.988,TJK
USTR,65.324,57.19,RUS
USSS,60.792,56.745,RUS
USRR,73.422,61.342,RUS
USPP,56.021,57.914,RUS
USNN,76.497,60.959,RUS
USHH,69.086,61.029,RUS
USDA,72.05,71.216,RUS
USCC,61.503,55.306,RUS
URWW,44.336,48.788,RUS
URWI,44.331,46.374,RUS
URWA,47.995,46.286,RUS
URSS,39.926,43.438,RUS
URRP,39.925,47.494,RUS
URMT,42.1,45.108,RUS
URMO,44.608,43.204,RUS
URMN,43.646,43.514,RUS
URMM,43.082,44.225,RUS
URML,47.652,42.817,RUS
URMG,45.702,43.387,RUS
URKK,39.15,45.033,RUS
URKA,37.341,44.995,RUS
UNWW,86.878,53.811,RUS
UNTT,85.207,56.381,RUS
UNOO,73.32,54.964,RUS
UNNT,82.651,55.013,RUS
UNKL,92.493,56.173,RUS
UNEE,86.107,55.27,RUS
UNBB,83.54,53.362,RUS
UNAA,91.385,53.74,RUS
UMMS,28.031,53.883,BLR
UMIO,30.297,54.44,BLR
UMGG,31.015,52.525,BLR
ULWC,38.019,59.281,RUS
ULOO,28.397,57.79,RUS
ULMM,32.749,68.781,RUS
ULLI,30.267,59.798,RUS
ULAA,40.712,64.599,RUS
UIUU,107.443,51.808,RUS
UIII,104.38,52.273,RUS
UIBB,101.716,56.365,RUS
UIAA,113.31,52.026,RUS
UHWW,132.146,43.399,RUS
UHHH,135.184,48.527,RUS
UGTB,44.955,41.669,GEO
UGSB,41.6,41.61,GEO
UGMS,42.75,43.055,GEO
UGKO,42.483,42.177,GEO
UGAM,43.135,42.527,GEO
UEEE,129.774,62.093,RUS
UDYZ,44.396,40.147,ARM
UDSG,43.859,40.75,ARM
UCFO,72.791,40.61,KGZ
UCFM,74.478,43.061,KGZ
UBBZ,46.734,39.094,AZE
UBBN,45.458,39.189,AZE
UBBG,46.318,40.738,AZE
UBBF,47.196,39.595,AZE
UBBB,50.061,40.469,AZE
UAUU,63.553,53.215,KAZ
UATT,57.203,50.248,KAZ
UATG,51.829,47.122,KAZ
UATE,51.092,43.86,KAZ
UASP,77.078,52.202,KAZ
UARR,51.541,51.151,KAZ
UAKK,73.333,49.672,KAZ
UAIT,68.55,43.311,KAZ
UAII,69.476,42.366,KAZ
UADD,71.304,42.854,KAZ
UACK,69.594,53.332,KAZ
UACC,71.468,51.024,KAZ
UAAA,77.027,43.35,KAZ
TNCC,-68.96,12.189,ANT
TFFR,-61.532,16.265,GLP
TFFJ,-62.844,17.904,
TFFF,-61.003,14.591,MTQ
SPZO,-71.939,-13.536,PER
SPJR,-78.489,-7.139,PER
SOCA,-52.365,4.822,GUF
ROAH,127.646,26.196,JPN
RKSI,126.451,37.469,
RJTT,139.781,35.553,
RJGG,136.805,34.858,
RJFF,130.452,33.584,JPN
RJCC,141.693,42.774,JPN
RJBB,135.233,34.434,
RJAA,140.386,35.765,JPN
RCTP,121.233,25.078,TWN
OTBD,51.565,25.261,QAT
OPPS,71.515,33.996,PAK
OPMT,71.419,30.203,PAK
OPKC,67.139,24.902,PAK
OPIS,72.827,33.551,PAK
OIZH,60.901,29.472,IRN
OIYY,54.276,31.905,IRN
OITT,46.24,38.13,IRN
OITL,48.424,38.326,IRN
OISS,52.59,29.539,IRN
OIMM,59.639,36.236,IRN
OIKB,56.378,27.218,IRN
OIII,51.304,35.686,IRN
OIGG,49.606,37.325,IRN
OIFM,51.866,32.752,IRN
OICC,47.158,34.346,IRN
OIBB,50.834,28.947,IRN
OIAW,48.751,31.343,IRN
OBBI,50.634,26.271,BHR
NZWN,174.806,-41.331,NZL
NZQN,168.739,-45.021,NZL
NZCH,172.528,-43.489,NZL
NZAA,174.792,-37.008,
NWWW,166.213,-22.015,NCL
NTAA,-149.607,-17.554,PYF
NLWW,-176.199,-13.238,
NIUE,-169.926,-19.079,NIU
NCRG,-159.806,-21.203,COK
LZZI,18.613,49.231,SVK
LZTT,20.25,49.068,SVK
LZPP,17.832,48.613,SVK
LZKZ,21.24,48.661,SVK
LZIB,17.207,48.17,SVK
LYVR,21.31,45.147,SRB
LYTV,18.723,42.405,MNE
LYPG,19.252,42.359,MNE
LYNI,21.863,43.338,SRB
LYKV,20.587,43.818,SRB
LYBT,20.258,44.935,SRB
LYBE,20.291,44.824,SRB
LUKK,28.931,46.928,MDA
LRTR,21.333,45.811,ROU
LRTM,24.421,46.468,ROU
LRTC,28.716,45.065,ROU
LRSV,26.354,47.686,ROU
LRSM,22.886,47.703,ROU
LRSB,24.091,45.789,ROU
LROP,26.102,44.572,ROU
LROD,21.896,47.036,ROU
LRIA,27.627,47.164,ROU
LRCV,23.867,44.31,ROU
LRCL,23.676,46.783,ROU
LRCK,28.488,44.362,ROU
LRBS,26.078,44.511,ROU
LRBM,23.47,47.658,ROU
LRBC,26.91,46.522,ROU
LRAR,21.264,46.176,ROU
LQTZ,18.728,44.461,BIH
LQSA,18.331,43.825,BIH
LQMO,17.84,43.285,BIH
LQBK,17.299,44.937,BIH
LPPT,-9.136,38.781,PRT
LPPS,-16.35,33.073,
LPPR,-8.684,41.235,PRT
LPPD,-25.698,37.741,PRT
LPMA,-16.774,32.698,
LPHR,-28.714,38.521,PRT
LPFR,-7.966,37.014,PRT
LPFL,-31.131,39.455,PRT
LPCS,-9.355,38.725,PRT
LPAZ,-25.171,36.971,PRT
LKTB,16.694,49.151,CZE
LKPR,14.26,50.101,CZE
LKPD,15.74,50.016,CZE
LKNA,16.125,49.166,CZE
LKMT,18.111,49.696,CZE
LKKV,12.91,50.202,CZE
LKCV,15.382,49.94,CZE
LJPZ,13.615,45.473,SVN
LJMB,15.682,46.48,SVN
LJLJ,14.477,46.218,SVN
LJCE,15.523,45.899,SVN
LHBP,19.256,47.437,HUN
LFYR,1.688,47.32,FRA
LFVP,-56.169,46.764,
LFTW,4.416,43.757,FRA
LFTH,6.146,43.094,FRA
LFSX,6.364,47.783,FRA
LFST,7.64,48.549,FRA
LFSO,5.955,48.583,FRA
LFSN,6.231,48.692,FRA
LFSM,6.791,47.487,FRA
LFSL,1.486,45.04,FRA
LFSI,4.904,48.631,FRA
LFSG,6.07,48.325,FRA
LFSD,5.09,47.269,FRA
LFSB,7.51,47.614,FRA
LFRZ,-2.163,47.312,FRA
LFRV,-2.727,47.722,FRA
LFRU,-3.814,48.601,FRA
LFRT,-2.853,48.536,FRA
LFRS,-1.609,47.15,FRA
LFRQ,-4.168,47.975,FRA
LFRO,-3.469,48.755,FRA
LFRN,-1.734,48.069,FRA
LFRM,0.202,47.949,FRA
LFRL,-4.439,48.279,FRA
LFRK,-0.456,49.18,FRA
LFRJ,-4.138,48.527,FRA
LFRI,-1.379,46.702,FRA
LFRH,-3.44,47.761,FRA
LFRG,0.154,49.365,FRA
LFRD,-2.075,48.589,FRA
LFRC,-1.47,49.65,FRA
LFRB,-4.412,48.444,FRA
LFQQ,3.089,50.562,FRA
LFQG,3.113,46.998,FRA
LFQB,4.02,48.325,FRA
LFQA,4.155,49.21,FRA
LFPV,2.205,48.77,FRA
LFPT,2.041,49.097,FRA
LFPO,2.384,48.717,FRA
LFPN,2.114,48.752,FRA
LFPM,2.68,48.611,FRA
LFPG,2.534,49.015,FRA
LFPB,2.428,48.967,FRA
LFOZ,2.163,47.897,FRA
LFOV,-0.746,48.031,FRA
LFOT,0.728,47.444,FRA
LFOP,1.182,49.383,FRA
LFOK,4.165,48.777,FRA
LFOJ,1.754,47.985,FRA
LFOH,0.091,49.533,FRA
LFOE,1.222,49.025,FRA
LFOB,2.113,49.454,FRA
LFOA,2.642,47.052,FRA
LFMY,5.108,43.604,FRA
LFMV,4.903,43.911,FRA
LFMU,3.353,43.322,FRA
LFMT,3.963,43.577,FRA
LFMP,2.873,42.737,FRA
LFMO,4.861,44.144,FRA
LFMN,7.216,43.658,
LFML,5.216,43.438,FRA
LFMK,2.31,43.214,FRA
LFMI,4.935,43.516,FRA
LFMH,4.293,45.533,FRA
LFMD,6.953,43.544,FRA
LFMC,6.386,43.383,FRA
LFLY,4.938,45.726,FRA
LFLX,1.741,46.87,FRA
LFLW,2.421,44.899,FRA
LFLV,3.399,46.167,FRA
LFLU,4.97,44.922,FRA
LFLS,5.329,45.363,FRA
LFLP,6.106,45.93,FRA
LFLN,4.025,46.412,FRA
LFLL,5.078,45.726,FRA
LFLH,4.818,46.826,FRA
LFLC,3.169,45.787,FRA
LFLB,5.883,45.637,FRA
LFKS,9.406,41.924,
LFKJ,8.803,41.924,FRA
LFKF,9.098,41.501,FRA
LFKC,8.793,42.531,FRA
LFKB,9.484,42.553,FRA
LFJR,-0.317,47.562,FRA
LFJL,6.251,48.982,FRA
LFHP,3.764,45.075,FRA
LFGJ,5.427,47.044,FRA
LFGA,7.359,48.11,FRA
LFCR,2.483,44.41,FRA
LFCK,2.289,43.556,FRA
LFBZ,-1.534,43.469,FRA
